warm,cold
0.5550540057083205,0.593946108722474
0.4914408150711758,0.5548901233816231
0.41707231320923044,0.5562586343587362
0.4795465173186097,0.5740805002830327
0.4389650107172276,0.6181028567297466
0.4654092742092591,0.579218224008392
0.5300245262378515,0.6262844886762869
0.46664241465474054,0.5885524265818666
0.37660741142305676,0.5537454983918246
0.49905560315951986,0.6164845008377516
